17:33:44 run E26b 20260917-173344: River creatures, and only river creatures, allowed to spawn on RIVER3. Every non-vermin creature carrying a RIVER biome token in the vanilla raws (19 species; RIVER3 holds the tropical ten in its river feature entries) is opened at 50 on every tile in every layer; every other Animal entry on the site and its ring, surface, cavern, underworld and feature alike, is closed (the first pass left the unbounded underworld entries open and twelve demons tripped the stop rule); every hold in every layer released, and released again every 1500 ticks. Edge water at every z, the map's feature list and map_edge's fields are logged first. Any arrival at all is a river creature. Runs to 403,200 ticks or six arrivals.
17:33:44   [rig] DF already running (pid 33717), port 5555
17:33:44 == E26b arm=river_only rep=1 fort=RIVER3 budget=403200 every=1000
17:33:45   [rig] restored RIVER3.preverify -> /Users/nathanielcannon/Library/Application Support/CrossOver/Bottles/Win10/drive_c/users/crossover/AppData/Roaming/Bay 12 Games/Dwarf Fortress/save/RIVER3
17:33:45   restored RIVER3.preverify -> RIVER3 sha256 a6e181ec539f
17:34:10   [rig] clicked through to RIVER3 (world: Udon Alu); waiting for the map
17:34:10   [rig] loaded after 12s (screen=viewscreen_dwarfmodest focus=dwarfmode/Default world=true map=true paused=true modal=false year=5 tick=16801 season=0 units=21)
17:34:10   [rig] drained 0 queued popup(s)
17:34:11   baseline: 3 wild units on map, 683 pool entries, tick 16801 year 5
17:34:16   manipulation: local n,zs,minz,maxz=0,{},999,-1; local d=df.global.world.map; local W,H=d.x_count,d.y_count; for z=0,d.z_count-1 do local cnt=0; for x=0,W-1 do for _,y in ipairs({0,H-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; for y=0,H-1 do for _,x in ipairs({0,W-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; if cnt>0 then n=n+cnt; zs[#zs+1]=z..':'..cnt; if z<minz then minz=z end; if z>maxz then maxz=z end end end; print(('edge water: %d edge tiles with water>=4 across z %d..%d [%s]'):format(n, minz, maxz, table.concat(zs,' '))) -> edge water: 25 edge tiles with water>=4 across z 57..73 [57:17 73:8]
17:34:16   manipulation: local out={}; local ok,err=pcall(function() for i,f in ipairs(df.global.world.features.map_features) do out[#out+1]=i..':'..tostring(f._type) end end); print('map_features:', ok and table.concat(out,' ') or ('err '..tostring(err))); local me={}; for k,v in pairs(df.global.plotinfo.map_edge) do local n; pcall(function() n=#v end); me[#me+1]=tostring(k)..'='..tostring(n or v) end; print('map_edge fields:', table.concat(me,' ')) -> map_features:	0:<type: feature_init_subterranean_from_layerst> 1:<type: feature_init_subterranean_from_layerst> 2:<type: feature_init_subterranean_from_layerst> 3:<type: feature_init_magma_core_from_layerst> 4:<type: feature_init_underworld_from_layerst> 5:<type: feature_init_outdoor_riverst> 6:<type: feature_init_deep_special_tubest> 7:<type: feature_init_deep_special_tubest> 8:<type: feature_init_cavest> 9:<type: feature_init_subterranean_from_layerst> 10:<type: feature_init_deep_special_tubest> 11:<type: feature_init_deep_special_tubest> 12:<type: feature_init_cavest>
map_edge fields:	layer_x=5 surface_x=1068 layer_y=5 surface_y=1068 layer_z=5 surface_z=1068
17:34:16   manipulation: probe:edge -> x	y	z	tiletype	water	liquid
river_only | 1 | +0 | probe:release all | released 3 unit(s) [all]
river_only | 1 | +1589 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +4193 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +6888 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +9432 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +11976 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +14502 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +16993 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +19373 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +20911 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +23275 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +25831 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +28289 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +30631 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +33389 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +36190 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +38956 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +41432 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +44104 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +46805 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +49313 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +51914 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +53433 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +56273 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +58869 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +61200 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +63762 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +66419 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +68988 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +71608 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +74267 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +76899 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +79498 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +82109 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +84701 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +87345 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +89874 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +92540 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +95137 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +97741 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +100079 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +102607 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +104970 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +107303 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +109786 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +112340 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +114849 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +117456 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +119957 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +122487 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +124833 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +127327 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +129754 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +132213 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +134493 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +137061 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +139578 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +142159 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +144458 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +147017 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +149435 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +151883 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +154193 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +156662 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +159171 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +161476 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +163946 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +166554 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +168903 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +171369 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +173896 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +176356 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +178776 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +181362 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +183652 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +186052 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +188497 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +191086 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +193436 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +196129 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +198509 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +200999 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +203507 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +205948 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +208126 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +210555 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +213085 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +215663 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +218074 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +220377 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +222776 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +225149 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +227468 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +229758 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +231934 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +234240 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +236773 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +239105 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +241450 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +243940 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +246321 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +248574 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +251119 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +253693 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +256057 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +258461 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +260818 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +263313 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +265721 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +268183 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +270512 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +272905 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +275351 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +277874 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +280268 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +282618 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +285153 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +287740 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +290001 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +292502 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +295045 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +297504 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +299941 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +302410 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +304917 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +307391 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +309832 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +312479 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +315030 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +317394 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +319801 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +322031 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +324374 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +326853 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +329274 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +331615 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +333973 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +336292 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +338706 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +341004 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +343326 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +345695 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +347944 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +350306 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +352539 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +355021 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +357346 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +359603 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +361898 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +364282 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +366566 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +368955 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +371286 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +373691 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +376031 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +378285 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +380757 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +383226 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +385630 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +387913 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +390226 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +392549 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +394800 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +397140 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +399467 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +401790 | probe:release all | released 0 unit(s) [all]
river_only | 1 | +404091 | probe:release all | released 0 unit(s) [all]

## Pool entries that changed between load and end of replicate (662; the second instrument)
river_only | 1 | idx 2984 | BIRD_EMU ref6=18,23,-1,-1,-1,95 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 2986 | BIRD_EAGLE ref6=18,23,-1,-1,-1,103 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 2998 | BIRD_TURKEY ref6=18,23,-1,-1,-1,123 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3004 | WOLF ref6=18,23,-1,-1,-1,134 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3005 | GROUNDHOG ref6=18,23,-1,-1,-1,135 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3011 | WILD_BOAR ref6=18,23,-1,-1,-1,159 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3012 | KANGAROO ref6=18,23,-1,-1,-1,160 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3013 | ADDER ref6=18,23,-1,-1,-1,161 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3014 | ECHIDNA ref6=18,23,-1,-1,-1,162 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3015 | KINGSNAKE ref6=18,23,-1,-1,-1,164 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
river_only | 1 | idx 3016 | SKUNK ref6=18,23,-1,-1,-1,166 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3017 | WEASEL ref6=18,23,-1,-1,-1,170 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3018 | OPOSSUM ref6=18,23,-1,-1,-1,174 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3019 | CRETACEOUS_CARNOTAURUS ref6=18,23,-1,-1,-1,198 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3024 | ALLIGATOR ref6=18,23,0,-1,-1,2 quantity 40->50 max 40->40 discovered 0->0 extinct 0->0
river_only | 1 | idx 3041 | POND_GRABBER ref6=18,23,-1,4,-1,8 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3042 | TOAD_GIANT_CAVE ref6=18,23,-1,4,-1,9 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
river_only | 1 | idx 3043 | OLM_GIANT ref6=18,23,-1,4,-1,10 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3044 | CROCODILE_CAVE ref6=18,23,-1,4,-1,11 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3049 | RAT_LARGE ref6=18,23,-1,4,-1,16 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3050 | RAT_GIANT ref6=18,23,-1,4,-1,17 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
river_only | 1 | idx 3051 | MOLE_DOG_NAKED ref6=18,23,-1,4,-1,18 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3052 | MOLE_GIANT ref6=18,23,-1,4,-1,19 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3053 | GREMLIN ref6=18,23,-1,4,-1,20 quantity 1->0 max 1->1 discovered 0->0 extinct 0->1
river_only | 1 | idx 3054 | GIANT_EARTHWORM ref6=18,23,-1,4,-1,21 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
river_only | 1 | idx 3055 | TROGLODYTE ref6=18,23,-1,4,-1,22 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
river_only | 1 | idx 3059 | TROLL ref6=18,23,-1,4,-1,26 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3060 | GORLAK ref6=18,23,-1,4,-1,27 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3061 | JABBERER ref6=18,23,-1,14,-1,0 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3062 | CRUNDLE ref6=18,23,-1,14,-1,1 quantity 138->0 max 138->138 discovered 0->0 extinct 0->1
river_only | 1 | idx 3063 | RAT_GIANT ref6=18,23,-1,14,-1,2 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
river_only | 1 | idx 3064 | TROGLODYTE ref6=18,23,-1,14,-1,3 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3065 | BUGBAT ref6=18,23,-1,14,-1,4 quantity 36->0 max 36->36 discovered 0->0 extinct 0->1
river_only | 1 | idx 3066 | BIRD_SWALLOW_CAVE_GIANT ref6=18,23,-1,14,-1,5 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
river_only | 1 | idx 3067 | RUTHERER ref6=18,23,-1,14,-1,6 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
river_only | 1 | idx 3071 | SPIDER_CAVE_GIANT ref6=18,23,-1,14,-1,10 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
river_only | 1 | idx 3072 | BLIND_CAVE_OGRE ref6=18,23,-1,14,-1,11 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3073 | MANERA ref6=18,23,-1,14,-1,12 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3074 | TROLL ref6=18,23,-1,14,-1,13 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3075 | REACHER ref6=18,23,-1,14,-1,14 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3076 | GORLAK ref6=18,23,-1,14,-1,15 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
river_only | 1 | idx 3088 | CAVE_BLOB ref6=18,23,-1,22,-1,11 quantity 342->0 max 342->342 discovered 0->0 extinct 0->1
river_only | 1 | idx 3089 | CRUNDLE ref6=18,23,-1,22,-1,12 quantity 203->0 max 203->203 discovered 0->0 extinct 0->1
river_only | 1 | idx 3090 | PLUMP_HELMET_MAN ref6=18,23,-1,22,-1,13 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
river_only | 1 | idx 3091 | FLESH_BALL ref6=18,23,-1,22,-1,14 quantity 444->0 max 444->444 discovered 0->0 extinct 0->1
river_only | 1 | idx 3092 | ELEMENTMAN_MUD ref6=18,23,-1,22,-1,15 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
river_only | 1 | idx 3093 | RUTHERER ref6=18,23,-1,22,-1,16 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3094 | BUGBAT ref6=18,23,-1,22,-1,17 quantity 23->0 max 23->23 discovered 0->0 extinct 0->1
river_only | 1 | idx 3095 | ELK_BIRD ref6=18,23,-1,22,-1,18 quantity 30->0 max 30->30 discovered 0->0 extinct 0->1
river_only | 1 | idx 3096 | GREEN_DEVOURER ref6=18,23,-1,22,-1,19 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
river_only | 1 | idx 3097 | HUNGRY_HEAD ref6=18,23,-1,22,-1,20 quantity 132->0 max 132->132 discovered 0->0 extinct 0->1
river_only | 1 | idx 3099 | SPIDER_CAVE_GIANT ref6=18,23,-1,22,-1,22 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3100 | REACHER ref6=18,23,-1,22,-1,23 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
river_only | 1 | idx 3101 | CAVE_DRAGON ref6=18,23,-1,22,-1,24 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
river_only | 1 | idx 3102 | TROLL ref6=18,23,-1,22,-1,25 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
river_only | 1 | idx 3103 | CREEPING_EYE ref6=18,23,-1,22,-1,26 quantity 443->0 max 443->443 discovered 0->0 extinct 0->1
river_only | 1 | idx 3104 | BLIND_CAVE_OGRE ref6=18,23,-1,22,-1,27 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
river_only | 1 | idx 3105 | BLOOD_MAN ref6=18,23,-1,22,-1,28 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
river_only | 1 | idx 3107 | GORLAK ref6=18,23,-1,22,-1,30 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3108 | MAGMA_CRAB ref6=18,23,-1,32,-1,0 quantity 36->0 max 36->36 discovered 0->0 extinct 0->1
river_only | 1 | idx 3109 | IMP_FIRE ref6=18,23,-1,32,-1,1 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3110 | ELEMENTMAN_FIRE ref6=18,23,-1,32,-1,2 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3111 | ELEMENTMAN_MAGMA ref6=18,23,-1,32,-1,3 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3113 | DEMON_18 ref6=18,23,-1,40,-1,0 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3114 | DEMON_2 ref6=18,23,-1,40,-1,1 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3115 | DEMON_3 ref6=18,23,-1,40,-1,2 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3116 | DEMON_16 ref6=18,23,-1,40,-1,3 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3117 | DEMON_17 ref6=18,23,-1,40,-1,4 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3118 | DEMON_15 ref6=18,23,-1,40,-1,5 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3119 | DEMON_13 ref6=18,23,-1,40,-1,6 quantity 10000001->0 max 10000001->10000001 discovered 0->0 extinct 0->1
river_only | 1 | idx 3165 | BIRD_EMU ref6=18,24,-1,-1,-1,95 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
river_only | 1 | idx 3167 | BIRD_EAGLE ref6=18,24,-1,-1,-1,103 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
river_only | 1 | idx 3179 | BIRD_TURKEY ref6=18,24,-1,-1,-1,123 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3185 | WOLF ref6=18,24,-1,-1,-1,134 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3186 | GROUNDHOG ref6=18,24,-1,-1,-1,135 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3192 | WILD_BOAR ref6=18,24,-1,-1,-1,159 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
river_only | 1 | idx 3193 | KANGAROO ref6=18,24,-1,-1,-1,160 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3194 | ADDER ref6=18,24,-1,-1,-1,161 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3195 | ECHIDNA ref6=18,24,-1,-1,-1,162 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3196 | KINGSNAKE ref6=18,24,-1,-1,-1,164 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
river_only | 1 | idx 3197 | SKUNK ref6=18,24,-1,-1,-1,166 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3198 | WEASEL ref6=18,24,-1,-1,-1,170 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3199 | OPOSSUM ref6=18,24,-1,-1,-1,174 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
river_only | 1 | idx 3200 | CRETACEOUS_CARNOTAURUS ref6=18,24,-1,-1,-1,198 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
river_only | 1 | idx 3222 | TOAD_GIANT_CAVE ref6=18,24,-1,7,-1,8 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3223 | CROCODILE_CAVE ref6=18,24,-1,7,-1,9 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
river_only | 1 | idx 3224 | POND_GRABBER ref6=18,24,-1,7,-1,10 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3225 | OLM_GIANT ref6=18,24,-1,7,-1,11 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
river_only | 1 | idx 3231 | TROGLODYTE ref6=18,24,-1,7,-1,17 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3232 | GREMLIN ref6=18,24,-1,7,-1,18 quantity 1->0 max 1->1 discovered 0->0 extinct 0->1
river_only | 1 | idx 3233 | RAT_LARGE ref6=18,24,-1,7,-1,19 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
river_only | 1 | idx 3234 | ELK_BIRD ref6=18,24,-1,7,-1,20 quantity 32->0 max 32->32 discovered 0->0 extinct 0->1
river_only | 1 | idx 3235 | HELMET_SNAKE ref6=18,24,-1,7,-1,21 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
river_only | 1 | idx 3236 | MOLE_DOG_NAKED ref6=18,24,-1,7,-1,22 quantity 22->0 max 22->22 discovered 0->0 extinct 0->1
river_only | 1 | idx 3237 | RAT_GIANT ref6=18,24,-1,7,-1,23 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
river_only | 1 | idx 3240 | TROLL ref6=18,24,-1,7,-1,26 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
