17:33:44 run E26b 20260917-173344: River creatures, and only river creatures, allowed to spawn on RIVER3. Every non-vermin creature carrying a RIVER biome token in the vanilla raws (19 species; RIVER3 holds the tropical ten in its river feature entries) is opened at 50 on every tile in every layer; every other Animal entry on the site and its ring, surface, cavern, underworld and feature alike, is closed (the first pass left the unbounded underworld entries open and twelve demons tripped the stop rule); every hold in every layer released, and released again every 1500 ticks. Edge water at every z, the map's feature list and map_edge's fields are logged first. Any arrival at all is a river creature. Runs to 403,200 ticks or six arrivals.
17:33:44   [rig] DF already running (pid 33717), port 5555
17:33:44 == E26b arm=river_only rep=1 fort=RIVER3 budget=403200 every=1000
17:33:45   [rig] restored RIVER3.preverify -> /Users/nathanielcannon/Library/Application Support/CrossOver/Bottles/Win10/drive_c/users/crossover/AppData/Roaming/Bay 12 Games/Dwarf Fortress/save/RIVER3
17:33:45   restored RIVER3.preverify -> RIVER3 sha256 a6e181ec539f
17:34:10   [rig] clicked through to RIVER3 (world: Udon Alu); waiting for the map
17:34:10   [rig] loaded after 12s (screen=viewscreen_dwarfmodest focus=dwarfmode/Default world=true map=true paused=true modal=false year=5 tick=16801 season=0 units=21)
17:34:10   [rig] drained 0 queued popup(s)
17:34:11   baseline: 3 wild units on map, 683 pool entries, tick 16801 year 5
17:34:16   manipulation: local n,zs,minz,maxz=0,{},999,-1; local d=df.global.world.map; local W,H=d.x_count,d.y_count; for z=0,d.z_count-1 do local cnt=0; for x=0,W-1 do for _,y in ipairs({0,H-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; for y=0,H-1 do for _,x in ipairs({0,W-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; if cnt>0 then n=n+cnt; zs[#zs+1]=z..':'..cnt; if z<minz then minz=z end; if z>maxz then maxz=z end end end; print(('edge water: %d edge tiles with water>=4 across z %d..%d [%s]'):format(n, minz, maxz, table.concat(zs,' '))) -> edge water: 25 edge tiles with water>=4 across z 57..73 [57:17 73:8]
17:34:16   manipulation: local out={}; local ok,err=pcall(function() for i,f in ipairs(df.global.world.features.map_features) do out[#out+1]=i..':'..tostring(f._type) end end); print('map_features:', ok and table.concat(out,' ') or ('err '..tostring(err))); local me={}; for k,v in pairs(df.global.plotinfo.map_edge) do local n; pcall(function() n=#v end); me[#me+1]=tostring(k)..'='..tostring(n or v) end; print('map_edge fields:', table.concat(me,' ')) -> map_features:	0:<type: feature_init_subterranean_from_layerst> 1:<type: feature_init_subterranean_from_layerst> 2:<type: feature_init_subterranean_from_layerst> 3:<type: feature_init_magma_core_from_layerst> 4:<type: feature_init_underworld_from_layerst> 5:<type: feature_init_outdoor_riverst> 6:<type: feature_init_deep_special_tubest> 7:<type: feature_init_deep_special_tubest> 8:<type: feature_init_cavest> 9:<type: feature_init_subterranean_from_layerst> 10:<type: feature_init_deep_special_tubest> 11:<type: feature_init_deep_special_tubest> 12:<type: feature_init_cavest>
map_edge fields:	layer_x=5 surface_x=1068 layer_y=5 surface_y=1068 layer_z=5 surface_z=1068
17:34:16   manipulation: probe:edge -> x	y	z	tiletype	water	liquid
17:36:12   + 50609 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 549 t/s
17:36:14   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:18   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:23   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:29   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:31   + 60051 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 498 t/s
17:36:34   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:40   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:45   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:51   manipulation: probe:release all -> released 0 unit(s) [all]
17:36:54   + 70163 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 506 t/s
17:36:57   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:02   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:08   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:14   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:17   + 80894 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 502 t/s
17:37:20   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:25   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:31   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:36   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:42   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:48   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:53   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:59   manipulation: probe:release all -> released 0 unit(s) [all]
17:37:59   +100079 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 553 t/s
17:38:04   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:10   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:15   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:21   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:24   +110999 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 523 t/s
17:38:27   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:32   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:38   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:44   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:50   manipulation: probe:release all -> released 0 unit(s) [all]
17:38:56   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:01   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:07   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:09   +130925 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 509 t/s
17:39:13   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:20   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:26   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:32   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:35   +140822 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 461 t/s
17:39:38   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:44   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:51   manipulation: probe:release all -> released 0 unit(s) [all]
17:39:57   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:00   +150514 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 397 t/s
17:40:03   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:09   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:16   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:22   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:26   +160359 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 424 t/s
17:40:28   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:35   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:41   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:48   manipulation: probe:release all -> released 0 unit(s) [all]
17:40:51   +170140 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 452 t/s
17:40:54   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:01   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:07   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:13   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:16   +180101 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 466 t/s
17:41:20   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:26   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:36   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:42   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:49   manipulation: probe:release all -> released 0 unit(s) [all]
17:41:55   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:02   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:08   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:14   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:14   +200999 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 457 t/s
17:42:21   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:37   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:43   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:51   manipulation: probe:release all -> released 0 unit(s) [all]
17:42:51   +210555 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 372 t/s
17:42:58   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:05   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:12   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:21   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:21   +220377 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 306 t/s
17:43:28   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:36   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:43   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:51   manipulation: probe:release all -> released 0 unit(s) [all]
17:43:55   +230906 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 321 t/s
17:43:59   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:07   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:14   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:21   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:25   +240268 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 363 t/s
17:44:29   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:36   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:42   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:49   manipulation: probe:release all -> released 0 unit(s) [all]
17:44:56   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:03   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:10   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:17   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:24   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:24   +260818 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 400 t/s
17:45:31   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:38   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:45   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:52   manipulation: probe:release all -> released 0 unit(s) [all]
17:45:52   +270512 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 372 t/s
17:45:59   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:06   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:13   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:20   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:20   +280268 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 414 t/s
17:46:28   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:36   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:43   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:50   manipulation: probe:release all -> released 0 unit(s) [all]
17:46:50   +290001 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 363 t/s
17:46:57   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:05   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:12   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:19   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:27   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:34   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:41   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:48   manipulation: probe:release all -> released 0 unit(s) [all]
17:47:56   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:03   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:10   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:17   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:21   +320910 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 352 t/s
17:48:24   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:31   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:38   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:46   manipulation: probe:release all -> released 0 unit(s) [all]
17:48:49   +330349 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 339 t/s
17:48:53   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:01   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:08   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:16   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:23   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:31   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:38   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:45   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:53   manipulation: probe:release all -> released 0 unit(s) [all]
17:49:53   +350306 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 383 t/s
17:50:00   manipulation: probe:release all -> released 0 unit(s) [all]
17:50:08   manipulation: probe:release all -> released 0 unit(s) [all]
17:50:16   manipulation: probe:release all -> released 0 unit(s) [all]
17:50:23   manipulation: probe:release all -> released 0 unit(s) [all]
17:50:27   +360696 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 346 t/s
17:50:31   manipulation: probe:release all -> released 0 unit(s) [all]
17:50:38   manipulation: probe:release all -> released 0 unit(s) [all]
17:50:47   manipulation: probe:release all -> released 0 unit(s) [all]
17:50:56   manipulation: probe:release all -> released 0 unit(s) [all]
17:51:01   +370151 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 297 t/s
17:51:05   manipulation: probe:release all -> released 0 unit(s) [all]
17:51:13   manipulation: probe:release all -> released 0 unit(s) [all]
17:51:21   manipulation: probe:release all -> released 0 unit(s) [all]
17:51:28   manipulation: probe:release all -> released 0 unit(s) [all]
17:51:36   manipulation: probe:release all -> released 0 unit(s) [all]
17:51:36   +380757 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 326 t/s
17:51:44   manipulation: probe:release all -> released 0 unit(s) [all]
17:51:52   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:03   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:11   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:11   +390226 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 339 t/s
17:52:19   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:26   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:33   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:41   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:45   +400673 ticks | wild   0 | arrivals   0 | departures   3 | deaths  0 | 345 t/s
17:52:48   manipulation: probe:release all -> released 0 unit(s) [all]
17:52:55   manipulation: probe:release all -> released 0 unit(s) [all]
17:53:04   [rig] back at the title screen
17:53:04   done: {"arm": "river_only", "rep": 1, "valid": true, "breaches": [], "control": null, "arrivals": 0, "departures": 3, "deaths": 0, "ticks": 404091, "wall_s": 955.3, "stop": null, "ticks_per_s": 423.0, "save_untouched": true}
17:53:35   [rig] clicked through to RIVER3 (world: Udon Alu); waiting for the map
17:53:35   [rig] loaded after 12s (screen=viewscreen_dwarfmodest focus=dwarfmode/Default world=true map=true paused=true modal=false year=5 tick=16801 season=0 units=21)
17:53:44   [rig] back at the title screen
17:53:44 run complete -> /Users/nathanielcannon/Claude/Projects/DwarfCron/data/experiments/E26b/20260917-173344
