
# E14-OCEAN2 -- Aquatic surface entries on OCEAN2, an ocean embark that is actually WET: 58% surface water, water on all four map edges, and the ocean tile 3,28 present in plotinfo.border. Same design as E14-OCEAN — open every aquatic surface entry on the site and neighbour tiles at 50, close every land entry, release surface holds every 1,500 ticks, 20,000 ticks — plus a natural arm. Does a wet ocean map produce shark and fish waves?
run 20260917-123933 fort OCEAN2 backup OCEAN2.preverify
DF v0.53.16 win64 STEAM DFHack 53.16-r1.1 world The Domain of Winds site 48 tiles 4..4,28..28 seed 424242
commits: DwarfCron db12865 seasonal-wildlife 1c43117 fps cap 1000

## Predictions (written before the run)
- edge water is the gate: arm aquatic: shark/fish/ray waves from the ocean tiles, entries debited by exactly the arrivals, as milkfish did on LAKE
- ocean entries never wave, whatever the map: arm aquatic: no shark or fish arrival and no debit in 2 x 20,000 ticks while the natural arm produces waves
- only amphibious walkers ever arrive: arm aquatic: crabs and saltwater crocodiles only, no AQUATIC+IMMOBILE_LAND species

## Replicates
arm | rep | valid | control | ticks | t/s | arrivals | departures | deaths | stop | breaches
aquatic | 1 | True | None | 20082 | 193.3 | 51 | 0 | 7 |  | 
aquatic | 2 | True | None | 20331 | 189.2 | 63 | 0 | 6 |  | 
natural | 1 | True | None | 20124 | 127.7 | 98 | 0 | 4 |  | 

## Arrivals (new unit ids, attributed by the six-tuple they carry)
arm | rep | tick | species | ref6 | n | countdown at first sighting | departed at (rel ticks) | outcome
aquatic | 1 | idx 2434 | FISH_STINGRAY ref6=3,29,-1,-1,-1,15 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2435 | FISH_MILKFISH ref6=3,29,-1,-1,-1,17 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2436 | FISH_OPAH ref6=3,29,-1,-1,-1,19 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2437 | FISH_BLUEFISH ref6=3,29,-1,-1,-1,20 quantity 16->50 max 16->16 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2438 | FISH_SWORDFISH ref6=3,29,-1,-1,-1,21 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2439 | FISH_BARRACUDA_GREAT ref6=3,29,-1,-1,-1,22 quantity 11->50 max 11->11 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2440 | CRAB ref6=3,29,-1,-1,-1,23 quantity 434->52 max 434->434 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2447 | SHARK_FRILL ref6=3,29,-1,-1,-1,51 quantity 18->50 max 18->18 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2448 | SHARK_MAKO_LONGFIN ref6=3,29,-1,-1,-1,57 quantity 23->50 max 23->23 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2449 | SHARK_GREAT_WHITE ref6=3,29,-1,-1,-1,59 quantity 21->50 max 21->21 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2451 | BIRD_ALBATROSS ref6=3,29,-1,-1,-1,67 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
aquatic | 1 | idx 2452 | SHARK_WHALE ref6=3,29,-1,-1,-1,68 quantity 10->50 max 10->10 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2453 | SHARK_TIGER ref6=3,29,-1,-1,-1,69 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2454 | FISH_COELACANTH ref6=3,29,-1,-1,-1,70 quantity 5->50 max 5->5 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2455 | FISH_GROUPER_GIANT ref6=3,29,-1,-1,-1,72 quantity 9->50 max 9->9 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2456 | FISH_MARLIN ref6=3,29,-1,-1,-1,73 quantity 25->50 max 25->25 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2457 | FISH_TUNA_BLUEFIN ref6=3,29,-1,-1,-1,74 quantity 39->50 max 39->39 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2459 | ORCA ref6=3,29,-1,-1,-1,80 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2460 | SPERM_WHALE ref6=3,29,-1,-1,-1,82 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3106 | SHARK_SPINY_DOGFISH ref6=4,27,-1,-1,-1,2 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3107 | SHARK_WOBBEGONG_SPOTTED ref6=4,27,-1,-1,-1,3 quantity 23->50 max 23->23 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3108 | SHARK_MAKO_SHORTFIN ref6=4,27,-1,-1,-1,6 quantity 12->50 max 12->12 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3109 | SHARK_BULL ref6=4,27,-1,-1,-1,7 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3110 | SHARK_REEF_BLACKTIP ref6=4,27,-1,-1,-1,8 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3111 | SHARK_REEF_WHITETIP ref6=4,27,-1,-1,-1,9 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3112 | SHARK_BLUE ref6=4,27,-1,-1,-1,10 quantity 21->50 max 21->21 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3113 | SHARK_HAMMERHEAD ref6=4,27,-1,-1,-1,11 quantity 18->50 max 18->18 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3114 | SHARK_ANGEL ref6=4,27,-1,-1,-1,12 quantity 14->50 max 14->14 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3115 | FISH_SKATE_COMMON ref6=4,27,-1,-1,-1,13 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3116 | FISH_RAY_MANTA ref6=4,27,-1,-1,-1,14 quantity 5->50 max 5->5 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3117 | FISH_STINGRAY ref6=4,27,-1,-1,-1,15 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3118 | FISH_MILKFISH ref6=4,27,-1,-1,-1,17 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3119 | FISH_OPAH ref6=4,27,-1,-1,-1,19 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3120 | FISH_BLUEFISH ref6=4,27,-1,-1,-1,20 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3121 | FISH_SWORDFISH ref6=4,27,-1,-1,-1,21 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3122 | FISH_BARRACUDA_GREAT ref6=4,27,-1,-1,-1,22 quantity 10->50 max 10->10 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3123 | CRAB ref6=4,27,-1,-1,-1,23 quantity 421->53 max 421->421 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3130 | SHARK_FRILL ref6=4,27,-1,-1,-1,51 quantity 17->50 max 17->17 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3131 | SHARK_MAKO_LONGFIN ref6=4,27,-1,-1,-1,57 quantity 22->50 max 22->22 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3132 | SHARK_GREAT_WHITE ref6=4,27,-1,-1,-1,59 quantity 20->50 max 20->20 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3134 | BIRD_ALBATROSS ref6=4,27,-1,-1,-1,67 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3135 | SHARK_WHALE ref6=4,27,-1,-1,-1,68 quantity 10->50 max 10->10 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3136 | SHARK_TIGER ref6=4,27,-1,-1,-1,69 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3137 | FISH_COELACANTH ref6=4,27,-1,-1,-1,70 quantity 5->50 max 5->5 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3138 | FISH_GROUPER_GIANT ref6=4,27,-1,-1,-1,72 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3139 | FISH_MARLIN ref6=4,27,-1,-1,-1,73 quantity 24->50 max 24->24 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3140 | FISH_TUNA_BLUEFIN ref6=4,27,-1,-1,-1,74 quantity 37->50 max 37->37 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3142 | ORCA ref6=4,27,-1,-1,-1,80 quantity 18->50 max 18->18 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3143 | SPERM_WHALE ref6=4,27,-1,-1,-1,82 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 3266 | BIRD_EAGLE ref6=4,28,-1,-1,-1,33 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3267 | Vermin:124 ref6=4,28,-1,-1,-1,34 quantity 299->299 max 299->299 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3276 | Vermin:196 ref6=4,28,-1,-1,-1,43 quantity 2582->2469 max 2582->2582 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3279 | Vermin:206 ref6=4,28,-1,-1,-1,46 quantity 302->301 max 302->302 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3281 | ELEPHANT ref6=4,28,-1,-1,-1,48 quantity 29->0 max 29->29 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3282 | GIANT TORTOISE ref6=4,28,-1,-1,-1,49 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3284 | Vermin:528 ref6=4,28,-1,-1,-1,51 quantity 421->422 max 421->421 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3285 | WILD_BOAR ref6=4,28,-1,-1,-1,52 quantity 27->0 max 27->27 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3286 | MONITOR_LIZARD ref6=4,28,-1,-1,-1,53 quantity 8->0 max 8->8 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3287 | JACKAL ref6=4,28,-1,-1,-1,54 quantity 11->0 max 11->11 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3288 | CRETACEOUS_CARNOTAURUS ref6=4,28,-1,-1,-1,55 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3292 | CHEETAH ref6=4,28,-1,-1,-1,59 quantity 5->0 max 5->5 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3293 | COUGAR ref6=4,28,-1,-1,-1,60 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3294 | TIGER ref6=4,28,-1,-1,-1,61 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3295 | LION ref6=4,28,-1,-1,-1,62 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3296 | LEOPARD ref6=4,28,-1,-1,-1,63 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3297 | DINGO ref6=4,28,-1,-1,-1,64 quantity 20->0 max 20->20 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3298 | JAGUAR ref6=4,28,-1,-1,-1,65 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3299 | HYENA ref6=4,28,-1,-1,-1,66 quantity 14->0 max 14->14 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3300 | GRAY_LANGUR ref6=4,28,-1,-1,-1,67 quantity 46->0 max 46->46 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3301 | MONGOOSE ref6=4,28,-1,-1,-1,68 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3302 | BONOBO ref6=4,28,-1,-1,-1,69 quantity 48->0 max 48->48 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3312 | CROCODILE_CAVE ref6=4,28,-1,2,-1,9 quantity 10->8 max 10->10 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3317 | Vermin:616 ref6=4,28,-1,2,-1,14 quantity 352->350 max 352->352 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3318 | Vermin:410 ref6=4,28,-1,2,-1,15 quantity 433->426 max 433->433 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3319 | Vermin:621 ref6=4,28,-1,2,-1,16 quantity 421->408 max 421->421 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3327 | Vermin:630 ref6=4,28,-1,2,-1,24 quantity 277->269 max 277->277 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3328 | Vermin:623 ref6=4,28,-1,2,-1,25 quantity 230->218 max 230->230 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3329 | TROLL ref6=4,28,-1,2,-1,26 quantity 8->7 max 8->8 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3338 | Vermin:623 ref6=4,28,-1,10,-1,7 quantity 342->313 max 342->342 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3339 | Vermin:616 ref6=4,28,-1,10,-1,8 quantity 344->339 max 344->344 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3340 | Vermin:630 ref6=4,28,-1,10,-1,9 quantity 329->305 max 329->329 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3343 | BLIND_CAVE_OGRE ref6=4,28,-1,10,-1,12 quantity 5->2 max 5->5 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3345 | MANERA ref6=4,28,-1,10,-1,14 quantity 25->25 max 25->25 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3365 | ELK_BIRD ref6=4,28,-1,22,-1,18 quantity 31->23 max 31->31 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3376 | Vermin:419 ref6=4,28,-1,22,-1,29 quantity 345->269 max 345->345 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3382 | Vermin:620 ref6=4,28,-1,29,-1,4 quantity 331->263 max 331->331 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3388 | DEMON_14 ref6=4,28,-1,38,-1,5 quantity 10000001->10000001 max 10000001->10000001 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3423 | Vermin:196 ref6=4,29,-1,-1,-1,33 quantity 4296->4207 max 4296->4296 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3426 | Vermin:206 ref6=4,29,-1,-1,-1,36 quantity 411->412 max 411->411 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3428 | WILD_BOAR ref6=4,29,-1,-1,-1,38 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3429 | ANACONDA ref6=4,29,-1,-1,-1,39 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3434 | CROCODILE_SALTWATER ref6=4,29,-1,-1,-1,44 quantity 7->38 max 7->7 discovered 0->1 extinct 0->0
aquatic | 1 | idx 3435 | LEOPARD ref6=4,29,-1,-1,-1,45 quantity 3->0 max 3->3 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3436 | DINGO ref6=4,29,-1,-1,-1,46 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3437 | JAGUAR ref6=4,29,-1,-1,-1,47 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3438 | BIRD_EAGLE ref6=4,29,-1,-1,-1,48 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3439 | WEASEL ref6=4,29,-1,-1,-1,49 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3440 | BIRD_OSPREY ref6=4,29,-1,-1,-1,50 quantity 21->0 max 21->21 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3441 | BIRD_FALCON_PEREGRINE ref6=4,29,-1,-1,-1,51 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3442 | HONEY BADGER ref6=4,29,-1,-1,-1,52 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3443 | BIRD_STORK_WHITE ref6=4,29,-1,-1,-1,53 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
aquatic | 1 | idx 3446 | WATER_BUFFALO ref6=4,29,-1,-1,-1,56 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4119 | SHARK_SPINY_DOGFISH ref6=5,27,-1,-1,-1,2 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4120 | SHARK_WOBBEGONG_SPOTTED ref6=5,27,-1,-1,-1,3 quantity 22->50 max 22->22 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4121 | SHARK_MAKO_SHORTFIN ref6=5,27,-1,-1,-1,6 quantity 12->50 max 12->12 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4122 | SHARK_BULL ref6=5,27,-1,-1,-1,7 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4123 | SHARK_REEF_BLACKTIP ref6=5,27,-1,-1,-1,8 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4124 | SHARK_REEF_WHITETIP ref6=5,27,-1,-1,-1,9 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4125 | SHARK_BLUE ref6=5,27,-1,-1,-1,10 quantity 21->50 max 21->21 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4126 | SHARK_HAMMERHEAD ref6=5,27,-1,-1,-1,11 quantity 17->50 max 17->17 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4127 | SHARK_ANGEL ref6=5,27,-1,-1,-1,12 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4128 | FISH_SKATE_COMMON ref6=5,27,-1,-1,-1,13 quantity 18->50 max 18->18 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4129 | FISH_RAY_MANTA ref6=5,27,-1,-1,-1,14 quantity 5->50 max 5->5 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4130 | FISH_STINGRAY ref6=5,27,-1,-1,-1,15 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4131 | FISH_MILKFISH ref6=5,27,-1,-1,-1,17 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4132 | FISH_OPAH ref6=5,27,-1,-1,-1,19 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4133 | FISH_BLUEFISH ref6=5,27,-1,-1,-1,20 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4134 | FISH_SWORDFISH ref6=5,27,-1,-1,-1,21 quantity 14->50 max 14->14 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4135 | FISH_BARRACUDA_GREAT ref6=5,27,-1,-1,-1,22 quantity 10->50 max 10->10 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4136 | CRAB ref6=5,27,-1,-1,-1,23 quantity 408->51 max 408->408 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4143 | SHARK_FRILL ref6=5,27,-1,-1,-1,51 quantity 17->50 max 17->17 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4144 | SHARK_MAKO_LONGFIN ref6=5,27,-1,-1,-1,57 quantity 21->50 max 21->21 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4145 | SHARK_GREAT_WHITE ref6=5,27,-1,-1,-1,59 quantity 20->50 max 20->20 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4147 | BIRD_ALBATROSS ref6=5,27,-1,-1,-1,67 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4148 | SHARK_WHALE ref6=5,27,-1,-1,-1,68 quantity 10->50 max 10->10 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4149 | SHARK_TIGER ref6=5,27,-1,-1,-1,69 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4150 | FISH_COELACANTH ref6=5,27,-1,-1,-1,70 quantity 5->50 max 5->5 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4151 | FISH_GROUPER_GIANT ref6=5,27,-1,-1,-1,72 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4152 | FISH_MARLIN ref6=5,27,-1,-1,-1,73 quantity 23->50 max 23->23 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4153 | FISH_TUNA_BLUEFIN ref6=5,27,-1,-1,-1,74 quantity 36->50 max 36->36 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4155 | ORCA ref6=5,27,-1,-1,-1,80 quantity 17->50 max 17->17 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4156 | SPERM_WHALE ref6=5,27,-1,-1,-1,82 quantity 14->50 max 14->14 discovered 0->0 extinct 0->0
aquatic | 1 | idx 4279 | BIRD_EAGLE ref6=5,28,-1,-1,-1,33 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4294 | ELEPHANT ref6=5,28,-1,-1,-1,48 quantity 27->0 max 27->27 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4295 | GIANT TORTOISE ref6=5,28,-1,-1,-1,49 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4298 | WILD_BOAR ref6=5,28,-1,-1,-1,52 quantity 25->0 max 25->25 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4299 | MONITOR_LIZARD ref6=5,28,-1,-1,-1,53 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4300 | JACKAL ref6=5,28,-1,-1,-1,54 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4301 | CRETACEOUS_CARNOTAURUS ref6=5,28,-1,-1,-1,55 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4305 | CHEETAH ref6=5,28,-1,-1,-1,59 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4306 | COUGAR ref6=5,28,-1,-1,-1,60 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4307 | TIGER ref6=5,28,-1,-1,-1,61 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4308 | LION ref6=5,28,-1,-1,-1,62 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4309 | LEOPARD ref6=5,28,-1,-1,-1,63 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4310 | DINGO ref6=5,28,-1,-1,-1,64 quantity 19->0 max 19->19 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4311 | JAGUAR ref6=5,28,-1,-1,-1,65 quantity 1->0 max 1->1 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4312 | HYENA ref6=5,28,-1,-1,-1,66 quantity 13->0 max 13->13 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4313 | GRAY_LANGUR ref6=5,28,-1,-1,-1,67 quantity 44->0 max 44->44 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4314 | MONGOOSE ref6=5,28,-1,-1,-1,68 quantity 17->0 max 17->17 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4315 | BONOBO ref6=5,28,-1,-1,-1,69 quantity 46->0 max 46->46 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4446 | BIRD_EAGLE ref6=5,29,-1,-1,-1,33 quantity 15->0 max 15->15 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4461 | ELEPHANT ref6=5,29,-1,-1,-1,48 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4462 | GIANT TORTOISE ref6=5,29,-1,-1,-1,49 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4465 | WILD_BOAR ref6=5,29,-1,-1,-1,52 quantity 24->0 max 24->24 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4466 | MONITOR_LIZARD ref6=5,29,-1,-1,-1,53 quantity 7->0 max 7->7 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4467 | JACKAL ref6=5,29,-1,-1,-1,54 quantity 10->0 max 10->10 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4468 | CRETACEOUS_CARNOTAURUS ref6=5,29,-1,-1,-1,55 quantity 9->0 max 9->9 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4472 | CHEETAH ref6=5,29,-1,-1,-1,59 quantity 4->0 max 4->4 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4473 | COUGAR ref6=5,29,-1,-1,-1,60 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4474 | TIGER ref6=5,29,-1,-1,-1,61 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4475 | LION ref6=5,29,-1,-1,-1,62 quantity 6->0 max 6->6 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4476 | LEOPARD ref6=5,29,-1,-1,-1,63 quantity 2->0 max 2->2 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4477 | DINGO ref6=5,29,-1,-1,-1,64 quantity 18->0 max 18->18 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4478 | JAGUAR ref6=5,29,-1,-1,-1,65 quantity 1->0 max 1->1 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4479 | HYENA ref6=5,29,-1,-1,-1,66 quantity 12->0 max 12->12 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4480 | GRAY_LANGUR ref6=5,29,-1,-1,-1,67 quantity 42->0 max 42->42 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4481 | MONGOOSE ref6=5,29,-1,-1,-1,68 quantity 16->0 max 16->16 discovered 0->0 extinct 0->1
aquatic | 1 | idx 4482 | BONOBO ref6=5,29,-1,-1,-1,69 quantity 44->0 max 44->44 discovered 0->0 extinct 0->1
aquatic | 2 | idx 2166 | SHARK_SPINY_DOGFISH ref6=3,27,-1,-1,-1,2 quantity 16->50 max 16->16 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2167 | SHARK_WOBBEGONG_SPOTTED ref6=3,27,-1,-1,-1,3 quantity 24->50 max 24->24 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2168 | SHARK_MAKO_SHORTFIN ref6=3,27,-1,-1,-1,6 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2169 | SHARK_BULL ref6=3,27,-1,-1,-1,7 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2170 | SHARK_REEF_BLACKTIP ref6=3,27,-1,-1,-1,8 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2171 | SHARK_REEF_WHITETIP ref6=3,27,-1,-1,-1,9 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2172 | SHARK_BLUE ref6=3,27,-1,-1,-1,10 quantity 23->50 max 23->23 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2173 | SHARK_HAMMERHEAD ref6=3,27,-1,-1,-1,11 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2174 | SHARK_ANGEL ref6=3,27,-1,-1,-1,12 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 2 | idx 2175 | FISH_SKATE_COMMON ref6=3,27,-1,-1,-1,13 quantity 20->50 max 20->20 discovered 0->0 extinct 0->0
